"","BLP.model.name","BLP.model.id","BLP.firm.id","BLP.cdid","BLP.id","BLP.price","BLP.mpd","BLP.air","BLP.mpg","BLP.space","BLP.hpwt","BLP.trend","BLP.share","BLP.outshr","BLP.y"
"1190","FDEXP ",214,18,13,2281,-5.30961229114055,2.24721998388396,0,2.8,1.1286,0.324675324675325,12,0.000229499355141283,0.908477969281276,-0.733238097617825
"1191","FDFRMO",217,18,13,2282,-5.61182112648191,1.68541498791297,0,2.1,1.3916,0.332950631458094,12,0.000439922616953922,0.908477969281276,-0.0825394763865734
"1192","FDMUST",228,18,13,2284,-4.29254401804818,1.76567284448026,0,2.2,1.26,0.317055393586006,12,0.00137150896939852,0.908477969281276,1.05452853292951
"1193","FDLTD ",222,18,13,2287,-3.9531865883293,1.68541498791297,0,2.1,1.3987,0.303241547577553,12,0.00334506976198851,0.908477969281276,1.94610451067423
"1194","FDTHNB",235,18,13,2292,-2.52748377708432,1.68541498791297,0,2.1,1.4256,0.390117035110533,12,0.00157943486926955,0.908477969281276,1.19568406708902
"1195","LCTWNC",282,18,13,2294,5.22954433536548,1.36438356164384,1,1.7,1.7301,0.320039389463319,12,0.000699097197795756,0.908477969281276,0.380651467934882
"1196","LCMARK",278,18,13,2295,8.54882144379921,1.36438356164384,1,1.7,1.7064,0.324675324675325,12,0.000331304959549771,0.908477969281276,-0.366099038112663
"1197","LCCONT",277,18,13,2296,9.30785758837753,1.36438356164384,1,1.7,1.4948,0.349556332347405,12,0.000160522921796225,0.908477969281276,-1.09070156996983
"1198","MCLYNX",326,18,13,2297,-5.98732313451404,2.64850926672039,0,3.3,1.0824,0.36420395421436,12,0.000924797748856841,0.908477969281276,0.660436746447987
"1199","MCLN7 ",325,18,13,2299,-4.33370867668271,2.24721998388396,0,2.8,1.1286,0.337186897880539,12,5.50357603470512e-05,0.908477969281276,-2.16115515519262
"1200","MCZEPH",336,18,13,2300,-5.19013437949396,1.68541498791297,0,2.1,1.3916,0.330798479087452,12,0.000135807245867042,0.908477969281276,-1.25790174667124
"1201","MCCAPR",318,18,13,2302,-4.57668056423291,1.76567284448026,0,2.2,1.26,0.33603707995365,12,0.000266244577324423,0.908477969281276,-0.584722967312972
"1202","MCCOUG",321,18,13,2305,-2.20218257226504,1.68541498791297,0,2.1,1.4256,0.29886636894538,12,0.00103098839254309,0.908477969281276,0.769134908235898
"1203","MCMARQ",327,18,13,2307,-3.83672072487548,2.0867042707494,0,2.6,1.3987,0.315789473684211,12,0.000764263102356666,0.908477969281276,0.469773787422943
"1204","MCGRDM",323,18,13,2310,-1.00037534334938,1.36438356164384,0,1.7,1.6264,0.345652751927679,12,0.00113329815922148,0.908477969281276,0.863749068200899
"1205","ODFREN",379,19,13,2312,-4.63892956021685,2.0867042707494,0,2.6,1.1505,0.363937138130687,12,0.000524715675929183,0.908477969281276,0.0937182289585365
"1206","ODOMEG",380,19,13,2314,-4.05459221081926,2.16696212731668,0,2.7,1.281,0.363205684958547,12,0.000584101301442139,0.908477969281276,0.200936111886496
"1207","ODCTLC",374,19,13,2320,-2.83370867668271,1.92618855761483,0,2.4,1.323,0.338983050847458,12,0.0022478602415289,0.908477969281276,1.54859572166998
"1208","ODDELT",377,19,13,2322,-2.64093759234536,1.5248992747784,0,1.9,1.6863,0.306834030683403,12,0.0026822605229218,0.908477969281276,1.72527687940624
"1209","OD98  ",370,19,13,2325,1.411271242996,1.44464141821112,1,1.8,1.7094,0.321750321750322,12,0.00140143041388205,0.908477969281276,1.07611040092733
"1210","ODTORN",385,19,13,2327,3.55183349199199,1.36438356164384,1,1.7,1.4832,0.37604082728982,12,0.000489987102825654,0.908477969281276,0.0252407527217313
"1211","PLCOLT",408,16,13,2329,-6.19214241162247,3.13005640612409,0,3.9,1.0143,0.328036904151717,12,0.000404654707468636,0.908477969281276,-0.166104187965596
"1212","PLHORI",413,16,13,2330,-5.89696168873091,2.72876712328767,0,3.4,1.089,0.285057471264368,12,0.000665529370383398,0.908477969281276,0.331444452396281
"1213","PLTURI",420,16,13,2331,-5.35680104616063,2.72876712328767,0,3.4,1.1658,0.278526504941599,12,0.000427916520107867,0.908477969281276,-0.110210187191758
"1214","PLRELI",416,16,13,2332,-5.01643960037749,2.32747784045125,0,2.9,1.2144,0.404649160568231,12,0.00184367452221831,0.908477969281276,1.35037756487568
"1215","PLSAPO",417,16,13,2334,-3.38692152808834,1.92618855761483,0,2.4,1.188,0.367242012486228,12,0.000135666549419627,0.908477969281276,-1.25893828472725
"1216","PLGRNF",412,16,13,2335,-3.48029502206424,1.5248992747784,0,1.9,1.545,0.263774912075029,12,0.000177054754367452,0.908477969281276,-0.992679285827801
"1217","PTT100",465,19,13,2337,-5.9531865883293,2.40773569701853,0,3,1.023,0.303313112459169,12,0.00040066830812522,0.908477969281276,-0.176004394035568
"1218","PT2000",445,19,13,2338,-5.11382915861043,2.48799355358582,0,3.1,1.2144,0.348258706467662,12,0.00103544378004455,0.908477969281276,0.773447069519935
"1219","PTPHOE",462,19,13,2340,-4.64595767266665,2.16696212731668,0,2.7,1.288,0.355590675622284,12,0.000285637237659749,0.908477969281276,-0.514415711343686
"1220","PT6000",446,19,13,2342,-3.15800586543773,2.00644641418211,0,2.5,1.3041,0.331247699668752,12,0.0010846875366397,0.908477969281276,0.819908922562571
"1221","PTFIRB",452,19,13,2344,-3.17808618672287,1.60515713134569,0,2,1.387,0.379310344827586,12,0.00106433345058037,0.908477969281276,0.80096569693417
"1222","PTBNNV",448,19,13,2346,-2.82668056423291,1.68541498791297,0,2.1,1.44,0.341933478396021,12,0.000986305545784969,0.908477969281276,0.724827873489138
"1223","PTGRNP",457,19,13,2350,-3.02848779314858,1.68541498791297,0,2.1,1.4746,0.337319840539712,12,0.00104766092156173,0.908477969281276,0.785176947127308
"1224","ARGTV6",32,20,13,2480,6.30584955624901,1.76567284448026,0,2.2,1.1088,0.545518951470067,12,3.51975612615781e-05,0.908477969281276,-2.60816151941018
"1225","AD5000",8,7,13,2482,2.65123108235343,1.5248992747784,1,1.9,1.33,0.369959304476508,12,0.000347789893305194,0.908477969281276,-0.317539774701594
"1226","AD4000",7,7,13,2484,0.0658897168915829,2.48799355358582,0,3.1,1.1859,0.344827586206897,12,0.000154367452221831,0.908477969281276,-1.12980250357577
"1227","BW320i",58,8,13,2485,1.5819539739197,2.00644641418211,1,2.5,1.1072,0.404,12,0.000405897526087466,0.908477969281276,-0.163037588328121
"1228","BW528e",67,8,13,2486,12.3199057811486,1.76567284448026,1,2.2,1.2663,0.409752793769048,12,0.000187642162035409,0.908477969281276,-0.934601561626463
"1229","BW733i",78,8,13,2487,22.6763314839599,1.5248992747784,0,1.9,1.4058,0.526162790697674,12,7.043029663501e-05,0.908477969281276,-1.91451479675343
"1230","BW633c",73,8,13,2488,27.6060503594619,1.5248992747784,1,1.9,1.3192,0.540298507462687,12,3.06366514245515e-05,0.908477969281276,-2.74694126608298
"1231","DTSENT",202,2,13,2489,-6.79254401804818,3.21031426269138,0,4,1.0752,0.362162162162162,12,0.00246088638761871,0.908477969281276,1.63913856692432
"1232","DTPULS",201,2,13,2491,-5.43712233130119,2.80902497985495,0,3.5,1.0368,0.364116094986807,12,0.00015856489623637,0.908477969281276,-1.10297436777581
"1233","DTSTAN",203,2,13,2492,-4.53350787346986,2.48799355358582,0,3.1,1.1286,0.397291196388262,12,0.00075541095087349,0.908477969281276,0.45812358968849
"1234","DT200S",176,2,13,2493,-3.73029502206424,2.16696212731668,0,2.7,1.1859,0.39458413926499,12,0.000365318325712276,0.908477969281276,-0.268369218531216
"1235","DTMAXI",198,2,13,2494,-0.668046026080305,1.76567284448026,1,2.2,1.2144,0.416666666666667,12,0.000893527963418924,0.908477969281276,0.626039313332904
"1236","DT280Z",178,2,13,2496,5.90825919480323,1.60515713134569,0,2,1.1658,0.605652759084791,12,0.000834142337905968,0.908477969281276,0.557265739475886
"1237","HD1300",253,3,13,2497,-6.84274482126103,3.13005640612409,0,3.9,0.9387,0.349689791314157,12,0.00161504279516942,0.908477969281276,1.21797841659002
"1238","HDACCO",256,3,13,2500,-4.23230305419275,2.5682514101531,0,3.2,1.0956,0.356803044719315,12,0.00260053933638176,0.908477969281276,1.69433582229481
"1239","HDPREL",260,3,13,2501,-2.07768458029717,2.0867042707494,0,2.6,1.139,0.454545454545455,12,0.000482917106343065,0.908477969281276,0.0107066991730518
"1240","MZGLC ",351,4,13,2502,-5.49133919877107,2.72876712328767,0,3.4,1.024,0.351421188630491,12,0.000605006448587173,0.908477969281276,0.236100799523239
"1241","MZ626 ",348,4,13,2504,-3.93511429917267,2.32747784045125,0,2.9,1.1926,0.344398340248963,12,0.000815582131551178,0.908477969281276,0.5347638128395
"1242","MB240D",297,9,13,2506,12.1341628092611,2.24721998388396,1,2.8,1.3561,0.212361331220285,12,0.000114057920037519,0.908477969281276,-1.43243192739764
"1243","MB300D",308,9,13,2507,19.3359700381767,2.32747784045125,1,2.9,1.3561,0.223188405797101,12,0.000501406964474147,0.908477969281276,0.0482797584112928
"1244","MB380S",312,9,13,2511,36.3008294759277,1.36438356164384,1,1.7,1.5048,0.425824175824176,12,6.80853558447649e-05,0.908477969281276,-1.94837616623154
"1245","MB380S",312,9,13,2512,31.4413917249237,1.36438356164384,1,1.7,1.2993,0.442225392296719,12,0.00010851213506859,0.908477969281276,-1.48227630659599
"1246","PG505 ",396,14,13,2514,0.15123108235343,1.76567284448026,0,2.2,1.2903,0.321192052980132,12,0.000173420096142572,0.908477969281276,-1.01342136493222
"1247","PG604T",400,14,13,2517,8.09801823094781,1.76567284448026,0,2.2,1.351,0.228571428571429,12,5.27611677805135e-06,0.908477969281276,-4.50594794883922
"1248","PS944 ",438,12,13,2518,7.29480537954219,1.76567284448026,1,2.2,1.173,0.534579439252336,12,0.000243205534060265,0.908477969281276,-0.675231412257444
"1249","RNLECA",470,24,13,2521,-6.94716249194376,2.64850926672039,0,3.3,0.858,0.28021978021978,12,0.000130706999648259,0.908477969281276,-1.29618014300175
"1250","RN18i ",467,24,13,2522,-3.33270466061846,2.16696212731668,0,2.7,1.1993,0.362350861688025,12,7.09696330167663e-05,0.908477969281276,-1.9068862357119
"1251","RNFUEG",468,24,13,2524,-3.03149984134135,2.0867042707494,0,2.6,1.1859,0.382513661202186,12,0.000187923554930238,0.908477969281276,-0.933103059847555
"1252","SA900 ",475,11,13,2525,-0.667042010016049,1.84593070104754,0,2.3,1.2596,0.416666666666667,12,0.000160816039395005,0.908477969281276,-1.08887721802078
"1253","SBSTD ",492,5,13,2526,-6.81262433933332,2.5682514101531,0,3.2,0.9577,0.336585365853659,12,0.00176976198850979,0.908477969281276,1.30946202948495
"1254","TYSTAR",514,1,13,2528,-5.94013437949396,3.53134568896052,0,4.4,0.924,0.33048433048433,12,7.87548364403799e-05,0.908477969281276,-1.80279862633673
"1255","TYTERC",517,1,13,2529,-6.74334723089958,3.13005640612409,0,3.9,1.0176,0.312342569269521,12,0.00173491616836675,0.908477969281276,1.2895760559968
"1256","TYCORO",503,1,13,2531,-5.59876891764657,2.88928283642224,0,3.6,1.0688,0.330812854442344,12,0.00168167428772424,0.908477969281276,1.25840685868467
"1257","TYCELI",499,1,13,2533,-4.43310626704416,2.0867042707494,0,2.6,1.2036,0.420673076923077,12,0.00138159221479658,0.908477969281276,1.0618535746255
"1258","TYCAMR",498,1,13,2534,-3.9321022509799,2.5682514101531,0,3.2,1.1792,0.395528804815133,12,0.000617493258295228,0.908477969281276,0.256529833429441
"1259","TYCRES",504,1,13,2535,1.86207445584741,1.68541498791297,1,2.1,1.2395,0.476984656437625,12,0.000466115605580959,0.908477969281276,-0.0247046332680059
"1260","TYSUPR",516,1,13,2537,2.44339975705223,1.68541498791297,0,2.1,1.2512,0.505050505050505,12,0.000316238714972447,0.908477969281276,-0.412640961749117
"1261","VWRABB",549,7,13,2538,-5.1098130943534,2.5682514101531,0,3.2,0.9984,0.393617021276596,12,0.000111877125102591,0.908477969281276,-1.45173714552754
"1262","VWJETT",545,7,13,2540,-3.51844763250601,2.40773569701853,0,3,1.0752,0.348727615457116,12,0.000254848165083832,0.908477969281276,-0.628470380497406
"1263","VWSCIR",550,7,13,2542,-1.57065646784737,2.32747784045125,0,2.9,1.0624,0.364711680630853,12,0.000160089107750029,0.908477969281276,-1.09340773362536
"1264","VWQUAN",547,7,13,2543,-0.43611831523693,2.32747784045125,0,2.9,1.1993,0.345794392523364,12,0.000191616836674874,0.908477969281276,-0.913640581510531
"1265","VVDL  ",532,6,13,2547,-1.06864843571886,2.00644641418211,0,2.5,1.2852,0.365686944634313,12,0.000714409661156056,0.908477969281276,0.402318235653002
"1266","VVTURB",537,6,13,2551,4.66428329118877,1.60515713134569,0,2,1.2852,0.412337662337662,12,0.000154742642748271,0.908477969281276,-1.12737494966022
"1267","VV760G",529,6,13,2553,7.09902224701207,1.60515713134569,0,2,1.3041,0.43609527004361,12,0.000105100246218783,0.908477969281276,-1.51422369668277
"1268","AMENCO",22,15,14,3000,-6.22243973179827,2.65750825082508,0,3.1,1.0439,0.288557213930348,13,0.000797739344847849,0.888114242588346,0.535313842999896
"1269","AMALLI",17,15,14,3001,-6.02609709464716,2.65750825082508,0,3.1,1.0647,0.294416243654822,13,0.00115643687564092,0.888114242588346,0.906630832379212
"1270","AMEAGL",20,15,14,3002,-2.62282471736131,2.05742574257426,0,2.4,1.307907,0.274977085242896,13,0.000237979467444031,0.888114242588346,-0.674283666857569
"1271","BKSKYH",52,19,14,3006,-4.68442240744793,2.4003300330033,0,2.8,1.08686,0.35303776683087,13,0.00140407194460127,0.888114242588346,1.1006637603025
"1272","BKSKYL",53,19,14,3008,-4.33504800898787,2.14315181518152,0,2.5,1.247779,0.359094457455113,13,0.00120509511574047,0.888114242588346,0.947845711470174
"1273","BKCENT",38,19,14,3010,-2.82686706577324,2.14315181518152,0,2.5,1.280207,0.336011687363039,13,0.00250080079272719,0.888114242588346,1.6778982110927
"1274","BKREGA",49,19,14,3014,-2.44380643054707,1.80024752475248,0,2.1,1.436296,0.388319353836595,13,0.00209917155399878,0.888114242588346,1.50282998221695
"1275","BKLESA",44,19,14,3015,-2.00203549695708,1.62879537953795,0,1.9,1.664208,0.303699613473219,13,0.00189325836223485,0.888114242588346,1.39958655928802
"1276","BKELEC",42,19,14,3017,1.08169886300442,1.45734323432343,1,1.7,1.423254,0.324338349766476,13,0.000972634780905414,0.888114242588346,0.73354059251635
"1277","BKRIVI",51,19,14,3019,3.61779125953956,1.37161716171617,1,1.6,1.47719,0.339766240826312,13,0.000615262302826395,0.888114242588346,0.275580619974459
"1278","CDCIMA",87,19,14,3021,0.379100210453897,2.31460396039604,1,2.7,1.12515,0.340689121176926,13,0.000207560866008365,0.888114242588346,-0.81104343874523
"1279","CDSEVI",93,19,14,3022,9.86321955597844,1.54306930693069,1,1.8,1.452032,0.354889589905363,13,0.000407298159905057,0.888114242588346,-0.136922568707468
"1280","CDDEVI",89,19,14,3023,5.20200685145486,1.45734323432343,1,1.7,1.66634,0.339110776186888,13,0.0022488679440943,0.888114242588346,1.57171416706111
"1281","CDELDO",90,19,14,3024,7.81702128841347,1.54306930693069,1,1.8,1.44377,0.361542581681843,13,0.000813202133910979,0.888114242588346,0.554511640278069
"1282","CVCHEV",135,19,14,3026,-6.62859950080693,2.65750825082508,0,3.1,1.019082,0.28005170185265,13,0.00190020624733549,0.888114242588346,1.40324964492858
"1283","CVCAVA",132,19,14,3027,-5.77296908694745,2.4003300330033,0,2.8,1.155609,0.368818105616094,13,0.00434900736268421,0.888114242588346,2.23123483999258
"1284","CVCITA",136,19,14,3029,-4.9798988270822,2.31460396039604,0,2.7,1.206861,0.367118914604948,13,0.00106204703361025,0.888114242588346,0.821485423025909
"1285","CVCELE",134,19,14,3031,-4.16757928906487,2.14315181518152,0,2.5,1.323,0.340362560118387,13,0.00371242899445782,0.888114242588346,2.07297359129218
"1286","CVCAMA",130,19,14,3035,-3.82590460186564,1.71452145214521,0,2,1.367184,0.371141172389872,13,0.0023294657157013,0.888114242588346,1.60692614813511
"1287","CVMONT",144,19,14,3037,-3.16084204171165,1.71452145214521,0,2,1.438872,0.346347607052897,13,0.00133576835774119,0.888114242588346,1.05079388857553
"1288","CVIMPA",140,19,14,3039,-3.20030306192339,1.62879537953795,0,1.9,1.599988,0.315276583548295,13,0.00298311998064271,0.888114242588346,1.85425693961122
"1289","CVCORV",139,19,14,3041,9.22029366569932,1.37161716171617,1,1.6,1.25315,0.664075153871072,13,0.000350551337151021,0.888114242588346,-0.286960901480823
"1290","CRLeBA",120,16,14,3042,-3.11656870196189,2.31460396039604,0,2.7,1.23163,0.384769539078156,13,0.00113873878026017,0.888114242588346,0.891208530281311
"1291","CRLASE",118,16,14,3044,-3.27633771062406,2.05742574257426,0,2.4,1.21275,0.392079207920792,13,0.000612185876090288,0.888114242588346,0.270567889936896
"1292","CRE-CL",110,16,14,3045,-2.45150614180789,2.14315181518152,0,2.5,1.278576,0.391304347826087,13,0.000463941282881471,0.888114242588346,-0.00671006685927278
"1293","CRNEWY",122,16,14,3046,-0.154104794358423,2.14315181518152,0,2.5,1.268331,0.523364485981308,13,0.000452856928873475,0.888114242588346,-0.0308918202671382
"1294","CRFIFT",113,16,14,3047,1.59180473403426,1.45734323432343,1,1.7,1.533714,0.355191256830601,13,0.00108700411342451,0.888114242588346,0.844712605749335
"1295","DGCOLT",159,16,14,3048,-6.33408554508027,2.57178217821782,0,3,1.00786,0.369041517170682,13,0.000799398541289795,0.888114242588346,0.537391555955336
"1296","DGARIE",154,16,14,3050,-5.10309420725544,2.31460396039604,0,2.7,1.208046,0.413258717176065,13,0.00129030176635288,0.888114242588346,1.0161633318404
"1297","DGDAYT",163,16,14,3051,-3.61223761437767,2.05742574257426,0,2.4,1.21275,0.391613924050633,13,0.000515238106211617,0.888114242588346,0.0981610704111127
"1298","DG600 ",153,16,14,3052,-2.94043780687045,2.14315181518152,0,2.5,1.279942,0.386115444617785,13,0.000493645508071299,0.888114242588346,0.0553495990321249
"1299","DGDIPL",164,16,14,3053,-3.26093828810241,1.45734323432343,0,1.7,1.526294,0.376375217139548,13,0.00032979985942919,0.888114242588346,-0.347982081668963
"1300","FDESCO",213,18,14,3054,-6.14544261918999,2.31460396039604,0,2.7,1.080101,0.384985563041386,13,0.00407399555243176,0.888114242588346,2.16591143952657
"1301","FDTEMP",234,18,14,3056,-5.17816639204851,2.31460396039604,0,2.7,1.166444,0.357751277683135,13,0.00295581237253569,0.888114242588346,1.8450607410579
"1302","FDMUST",228,18,14,3057,-4.92985070388682,2.05742574257426,0,2.4,1.237581,0.33033033033033,13,0.00159347382732835,0.888114242588346,1.2272036435137
"1303","FDLTD ",222,18,14,3060,-3.48615484248162,1.971699669967,0,2.3,1.39515,0.315186246418338,13,0.00226880134579267,0.888114242588346,1.58053886394751
"1304","FDCRNV",208,18,14,3063,-2.3148362669282,1.45734323432343,0,1.7,1.636025,0.375536480686695,13,0.00195016649575407,0.888114242588346,1.42920196478701
"1305","FDTHUN",237,18,14,3065,-2.49000469811203,1.71452145214521,0,2,1.404936,0.391006842619746,13,0.00178438511792969,0.888114242588346,1.34036109755775
"1306","LCTOWN",281,18,14,3067,6.00662667821135,1.45734323432343,1,1.7,1.71039,0.447718082033507,13,0.00104701056585512,0.888114242588346,0.807226236807887
"1307","LCMARK",278,18,14,3068,9.1307845222922,1.45734323432343,1,1.7,1.437852,0.386206896551724,13,0.000339858737858484,0.888114242588346,-0.317938011174938
"1308","LCCONT",277,18,14,3069,9.19045728456362,1.45734323432343,1,1.7,1.477152,0.373333333333333,13,0.000358455564645289,0.888114242588346,-0.264663361197235
"1309","MCLYNX",326,18,14,3070,-6.21955234007546,2.31460396039604,0,2.7,1.080101,0.367647058823529,13,0.00078034082660245,0.888114242588346,0.513262715864378
"1310","MCTOPA",333,18,14,3072,-5.02417216683195,2.31460396039604,0,2.7,1.16843,0.355630821337849,13,0.000846351496157347,0.888114242588346,0.594466687845799
"1311","MCCAPR",318,18,14,3073,-4.29462452486853,2.05742574257426,0,2.4,1.237581,0.317919075144509,13,0.00020439226169215,0.888114242588346,-0.82642706659998
"1312","MCCOUG",321,18,14,3076,-2.15795464998884,1.71452145214521,0,2,1.404936,0.391517128874388,13,0.0013937711000242,0.888114242588346,1.09330030856075
